job_id,title,company,role_category,source,skill,skill_category
adzuna_5715677722,Data Engineer,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5724052141,Data Engineer,GEI Consultants,Data Engineer,Adzuna,R,Programming
adzuna_5724062913,Data Engineer,GEI Consultants,Data Engineer,Adzuna,R,Programming
adzuna_5724065831,Data Engineer,GEI Consultants,Data Engineer,Adzuna,R,Programming
adzuna_5724048492,Data Engineer,GEI Consultants,Data Engineer,Adzuna,R,Programming
adzuna_4870092386,Data Engineer,Workhoppers,Data Engineer,Adzuna,R,Programming
adzuna_5720825852,Data Engineer,The Redpath Group,Data Engineer,Adzuna,R,Programming
adzuna_5261336643,Data Engineer,Workhoppers,Data Engineer,Adzuna,R,Programming
adzuna_5700556024,Data Engineer,Lyft,Data Engineer,Adzuna,R,Programming
adzuna_5696966727,Data Engineer,Fasken,Data Engineer,Adzuna,R,Programming
adzuna_5081274811,Data Engineer,TheAppLabb,Data Engineer,Adzuna,R,Programming
adzuna_5712628446,Data Engineer,TheAppLabb,Data Engineer,Adzuna,R,Programming
adzuna_5694738333,Data Engineer,Royal Bank of Canada,Data Engineer,Adzuna,R,Programming
adzuna_5709595792,Data Engineer,OMERS,Data Engineer,Adzuna,R,Programming
adzuna_5704695910,Data Engineer,Redlen,Data Engineer,Adzuna,R,Programming
adzuna_4801414966,Data Engineer,10 Percent Recruiting,Data Engineer,Adzuna,R,Programming
adzuna_5723383760,Data Engineer,Manulife,Data Engineer,Adzuna,R,Programming
adzuna_5658743612,Data Engineer,CAAT Pension Plan,Data Engineer,Adzuna,R,Programming
adzuna_5630544511,Data Engineer,Autodesk,Data Engineer,Adzuna,R,Programming
adzuna_5645383940,Data Engineer,Autodesk,Data Engineer,Adzuna,R,Programming
adzuna_5714813547,Data Engineer,Jam Industries,Data Engineer,Adzuna,R,Programming
adzuna_5682433266,Data Engineer,Thales,Data Engineer,Adzuna,R,Programming
adzuna_5722610090,Data Engineer,Manulife,Data Engineer,Adzuna,R,Programming
adzuna_5682434932,Data Engineer,CI Financial,Data Engineer,Adzuna,R,Programming
adzuna_5667933927,Data Engineer,ShyftLabs,Data Engineer,Adzuna,R,Programming
adzuna_5704674759,Data Engineer,WELL Health Technologies Corp,Data Engineer,Adzuna,R,Programming
adzuna_5688972770,Data Engineer,Motive,Data Engineer,Adzuna,R,Programming
adzuna_5725081643,Data Engineer,I-cube Software Llc,Data Engineer,Adzuna,R,Programming
adzuna_5718108765,Data Engineer,Loblaw Companies,Data Engineer,Adzuna,R,Programming
adzuna_5536365555,Data Engineer,TSSA,Data Engineer,Adzuna,R,Programming
adzuna_5704007798,Data Engineer,BMO,Data Engineer,Adzuna,R,Programming
adzuna_5638619000,"Staff Data Engineer, Analytics Data Engineering",Dropbox,Data Engineer,Adzuna,R,Programming
adzuna_5726110804,Data Engineer ( Data & AI),CGI,Data Engineer,Adzuna,R,Programming
adzuna_5699795559,Senior Data Engineer -,NearSource,Data Engineer,Adzuna,R,Programming
adzuna_5716144040,Lead Data Engineer,DELAN,Data Engineer,Adzuna,R,Programming
adzuna_5723119046,Databricks Data Engineer,J M Group Inc,Data Engineer,Adzuna,R,Programming
adzuna_5723119046,Databricks Data Engineer,J M Group Inc,Data Engineer,Adzuna,Databricks,Data Engineering
adzuna_5604775086,GenAI Data Engineer,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5481165980,Senior Data Engineer,Rockstar,Data Engineer,Adzuna,R,Programming
adzuna_5669676088,Data Engineer - Snowflake,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5669676088,Data Engineer - Snowflake,Tiger Analytics Inc.,Data Engineer,Adzuna,Snowflake,Data Engineering
adzuna_5718884243,Data Engineer Tester,Datawind Consulting Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5720996087,Data Engineer 1,Northbridge Financial Corporation,Data Engineer,Adzuna,R,Programming
adzuna_5709195766,Azure Data Engineer,Astra North Infoteck Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5709195766,Azure Data Engineer,Astra North Infoteck Inc.,Data Engineer,Adzuna,Azure,Cloud
adzuna_5676358166,AI Data Engineer,Rockstar,Data Engineer,Adzuna,R,Programming
adzuna_5722770855,Senior Data Engineer,Miratech,Data Engineer,Adzuna,R,Programming
adzuna_5683561965,Data Engineer (Intermediate),CGI,Data Engineer,Adzuna,R,Programming
adzuna_5721696710,Junior Data Engineer,Capital Economics,Data Engineer,Adzuna,R,Programming
adzuna_5708774771,Sr Data Engineer,Maarut,Data Engineer,Adzuna,R,Programming
adzuna_4801455576,"Manager, Data Engineering",hireVouch,Data Engineer,Adzuna,R,Programming
adzuna_5626527842,Senior Data Engineer,Keebo,Data Engineer,Adzuna,R,Programming
adzuna_5690777315,QA Data Engineer,Pattison Food Group,Data Engineer,Adzuna,R,Programming
adzuna_5704765329,"Manager, Data Engineering",Four Seasons,Data Engineer,Adzuna,R,Programming
adzuna_5588167939,Data Engineering Manager,SNDL,Data Engineer,Adzuna,R,Programming
adzuna_5708741361,Senior Data Engineer,Swim Recruiting,Data Engineer,Adzuna,R,Programming
adzuna_5709555538,Senior Data Engineer,Redlen,Data Engineer,Adzuna,R,Programming
adzuna_5329722746,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5720275733,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724045994,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724051748,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724046350,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724065621,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724052502,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724065695,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724045362,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724048758,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724051707,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724051719,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724048941,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724065355,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724060301,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724053163,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724051530,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724053328,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5724048796,Senior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5716170064,"Lead, Data Engineer",McKesson,Data Engineer,Adzuna,R,Programming
adzuna_5721949015,Senior Data Engineer,Launch Potato,Data Engineer,Adzuna,R,Programming
adzuna_5721937841,Lead Data Engineer,Launch Potato,Data Engineer,Adzuna,R,Programming
adzuna_5564908350,Data Engineer II,Qventus,Data Engineer,Adzuna,R,Programming
adzuna_5329707165,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721531421,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721542025,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721525488,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721531300,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721531996,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721538393,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721533925,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721535573,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721525911,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721530561,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721531601,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721542770,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721535121,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721533824,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721533833,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5720276645,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721535315,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5721526874,Junior Data Engineer,Targeted Talent,Data Engineer,Adzuna,R,Programming
adzuna_5725370840,Senior Data Engineer,Konrad,Data Engineer,Adzuna,R,Programming
adzuna_5725057793,Big Data Engineer,Mercor,Data Engineer,Adzuna,R,Programming
adzuna_5708673781,Data Engineering Manager,Alquemy,Data Engineer,Adzuna,R,Programming
adzuna_5698042511,Senior Data Engineer,NearSource,Data Engineer,Adzuna,R,Programming
adzuna_5699238957,Senior Data Engineer,Fusemachines,Data Engineer,Adzuna,R,Programming
adzuna_5722084320,Staff Data Engineer,Jobgether,Data Engineer,Adzuna,R,Programming
adzuna_5703918757,GCP Data Engineer,TELUS Digital,Data Engineer,Adzuna,R,Programming
adzuna_5703918757,GCP Data Engineer,TELUS Digital,Data Engineer,Adzuna,GCP,Cloud
adzuna_5712607851,Senior Data Engineer,Fusemachines,Data Engineer,Adzuna,R,Programming
adzuna_5686165575,"Manager, Data Engineering",Staples,Data Engineer,Adzuna,R,Programming
adzuna_5718113546,Lead Data Engineer,McKesson,Data Engineer,Adzuna,R,Programming
adzuna_5689023539,Data Engineering Manager,Afresh,Data Engineer,Adzuna,R,Programming
adzuna_5717262533,Intermediate Data Engineer,G Adventures,Data Engineer,Adzuna,R,Programming
adzuna_5628438833,ML Data Engineer,Royal Bank of Canada,Data Engineer,Adzuna,R,Programming
adzuna_5634947480,Senior Data Engineer,Super.com,Data Engineer,Adzuna,R,Programming
adzuna_5677243374,Senior Data Engineer,Noda,Data Engineer,Adzuna,R,Programming
adzuna_5713598949,Data Engineer - Intermediate,iCOUNTER,Data Engineer,Adzuna,R,Programming
adzuna_5664826254,Senior Data Engineer,Roche,Data Engineer,Adzuna,R,Programming
adzuna_5691516402,Senior Data Engineer,Roche,Data Engineer,Adzuna,R,Programming
adzuna_5677259884,Senior Data Engineer,Work in Ottawa,Data Engineer,Adzuna,R,Programming
adzuna_5716847472,GenAI Data Engineer,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5686122891,Data Engineering Manager,Upshop,Data Engineer,Adzuna,R,Programming
adzuna_5717512565,Principal Data Engineer,Vancouver Coastal Health,Data Engineer,Adzuna,R,Programming
adzuna_5718171574,Staff Data Engineer,SecurityScorecard,Data Engineer,Adzuna,R,Programming
adzuna_5588227520,Staff Data Engineer,Synthesis Health,Data Engineer,Adzuna,R,Programming
adzuna_5574857591,Cloud Data Engineer,Adastra Corporation,Data Engineer,Adzuna,R,Programming
adzuna_5703515393,Staff Data Engineer,Synthesis Health,Data Engineer,Adzuna,R,Programming
adzuna_5543248584,Senior Data Engineer,McAfee,Data Engineer,Adzuna,R,Programming
adzuna_5541791023,Senior Data Engineer,"McAfee, Inc.",Data Engineer,Adzuna,R,Programming
adzuna_5724456193,Senior Data Engineer,Lantern,Data Engineer,Adzuna,R,Programming
adzuna_5724051442,Senior Data Engineer,Lantern,Data Engineer,Adzuna,R,Programming
adzuna_5679990215,Senior Data Engineer,IQVIA,Data Engineer,Adzuna,R,Programming
adzuna_5677266217,Senior Data Engineer,Terawatt Infrastructure,Data Engineer,Adzuna,R,Programming
adzuna_5720924486,Data Engineer III,TD,Data Engineer,Adzuna,R,Programming
adzuna_5617889862,Senior Data Engineer,McAfee,Data Engineer,Adzuna,R,Programming
adzuna_5616848914,Senior Data Engineer,"McAfee, Inc.",Data Engineer,Adzuna,R,Programming
adzuna_5717283231,Data Engineering Intern,Intelcom,Data Engineer,Adzuna,R,Programming
adzuna_5690848854,Data Engineer 2,People Inc,Data Engineer,Adzuna,R,Programming
adzuna_5409528714,Senior Data Engineer,Vantage,Data Engineer,Adzuna,R,Programming
adzuna_5702771256,DevOps Data Engineer,Royal Bank of Canada,Data Engineer,Adzuna,R,Programming
adzuna_5703512783,Data Engineer - Snowflake,Tiger Analytics Inc.,Data Engineer,Adzuna,R,Programming
adzuna_5703512783,Data Engineer - Snowflake,Tiger Analytics Inc.,Data Engineer,Adzuna,Snowflake,Data Engineering
adzuna_5619548894,Senior Data Engineer,Appnovation Technologies,Data Engineer,Adzuna,R,Programming
adzuna_5725072590,Senior Data Engineer,Kunai,Data Engineer,Adzuna,R,Programming
adzuna_5662065809,Data Engineer II,KOHO,Data Engineer,Adzuna,R,Programming
adzuna_5463872639,Staff Data Engineer,Loblaw Companies,Data Engineer,Adzuna,R,Programming
adzuna_5701085770,Data Engineer Associate,IBM,Data Engineer,Adzuna,R,Programming
adzuna_5709687711,Senior Data Engineer,ZoomInfo Technologies,Data Engineer,Adzuna,R,Programming
adzuna_5678351774,"Manager, Data Engineering",Intact Financial,Data Engineer,Adzuna,R,Programming
adzuna_5700489813,Senior Data Engineer,Royal Bank of Canada,Data Engineer,Adzuna,R,Programming
adzuna_5718855481,"Manager, Data Engineering",Themis Solutions,Data Engineer,Adzuna,R,Programming
